wallet,sent_count,received_count,eth_sent,eth_received
0x9Afefa29771b8E583125Af6656c74cf4F50f8F90,1,0,1.4141e-14,0.0
0xAe0a39026DccBc44d10384D42c6AE1bdde0B413f,1,1,0.0,2.91054364073108
0x27B53516336FB0708b3924A0e48f1F66460e5Fb5,0,2,0.0,0.0
0x108fe7857EE48fBfe216004bAF8c197533ce2dDD,1,1,0.0,0.000612697284
0x9d21dE26874D6cF5344686445784bAeAd3d0A1dA,1,1,0.0,4.9745953956028e-05
0x53E6a8634Ebe227EC762729aA7FBFe82f928140d,1,2,0.025,0.025022605775068242
0x93ba6413dDDe3768F615c7f459b8fFEC54e8B893,1,2,0.2,0.2000265888494144
0x70c0B5928f623e3CCC17bEE5419C6b04F52Bb3fD,1,2,0.0,0.014079355115269069
0x291683F342862C49674c1dD4438aeC31E30CEBa5,1,0,4.7980590036966e-05,0.0
0x098cCf7743dC81c52f776Be2eb6A4bF3DBfB066c,0,1,0.0,2.28e-05
0xDEf594faaE275bfAC9107b5CF18c68E7Bd21699E,2,0,7.6116825927078e-05,0.0
0x83C76cdAABa834A42a1F2c87E37d77610Bdbc838,0,1,0.0,9.6245018016e-05
0xCc0061c5025E1173C6ab08D56aF429E3ba3037fd,6,0,0.0028,0.0
0xa0edEEbF72677962B832C4dC9ABdb947f56aA0F3,1,0,0.0,0.0
0x4427Ee0c1cd18d3FFEA061B2586933cfe0A6F06B,2,0,4.28147266396e-05,0.0
0x36cfB70A36d008908cD5AF5a94EA282872abAe88,1,0,0.0,0.0
0xF4e147Db314947fC1275a8CbB6Cde48c510cd8CF,0,19,0.0,0.0
0x7C856E46fDeaad74c834c4eAb7D334b9c2bCA023,1,0,0.000135161024021307,0.0
0x0CA198fd88ED1dAD5930b22F95c6f4Df27f54CdE,1,0,4.9304110690548e-05,0.0
0x75978A7b17849ca33610464b081E5c50e76bcaf4,0,1,0.0,4.9304110690548e-05
0x8b4EC26384BF34B9A81D412A40913dcB107038b8,1,0,0.0,0.0
0xc73F6b449DE59DfCFf745BFAaA3E740199A990fe,0,1,0.0,2.27e-05
0xfC7BBbE13928235A61B55d10f82c798e4a60E86f,1,0,0.0,0.0
0xa35B2Fc7EfE329386F17e0E2471fd0d263f4D22A,0,1,0.0,0.0
0x46edE5363a5D7F8F5ccfBD5843575217530F3da5,1,1,0.0012,0.002754421663501509
0x5924F717c112E8fb2a44c42e8aAb621A10ae122E,2,0,4.0985638293575006e-05,0.0
0xD76CBBDB8e77D2CB6696249924484DF43182E270,0,1,0.0,0.0457
0x8cE7b322DB9e337C7426C46c38390BF944458aF8,1,0,0.0,0.0
0xb02bBf734704340A1F25f8eEcFC0484C3a0aFB4C,0,1,0.0,0.0
0x48184910dA6765111F2ea02D0182Fc95Be17E52d,1,0,0.00100668884628963,0.0
0x35D173cdfE4d484BC5985fDa55FABad5892c7B82,0,1,0.0,0.00100668884628963
0xB6BB659c69cE2735465BF646e004EDb09839Af35,1,0,0.1,0.0
0x5f38ea66E1Ff04a96A71F01415DcdA1e1224F643,0,1,0.0,0.1
0x0feEc2f02146D5BB8Ecd3fDcc697075844553c08,1,0,0.0,0.0
0x0359326892e373EB19ED4b4376B909F057A8C289,1,0,0.0,0.0
0x3af30125B7A81C23bd3608645c354CD02223224D,2,0,0.0,0.0
0x6aC08f9119D86229C571940a8b8fEd63C6c97864,1,1,0.0006,0.005974
0xc11b1c0Db1DA85B1D62649bbaa05Bd66bD19328A,0,1,0.0,0.0006
0x228031E963806De3C369e47973c63F9Ff591B4B2,1,0,0.0,0.0
0xf7833c902348b434d38247EbddA18719b1886522,1,0,0.0,0.0
0x0c99CBEe825f133e750fA94394f488C60cf5C22e,1,0,0.001956077336503982,0.0
0xdadB0d80178819F2319190D340ce9A924f783711,43,0,0.45464378101901426,0.0
0xBef7B36845cA31045E86D0B46DBCac4e6752A9cE,0,30,0.0,0.015141775253951141
0xCEC51Bb8452BaE96791b8aa13df558C567B35D31,0,1,0.0,0.06250099572333041
0xF07B4d27caE6571857e51AB3fB209f5226De2d88,1,0,0.0,0.0
0x63610A42961Cf1e2837620B75312813A4cA854Eb,5,0,0.02158883,0.0
0x8a4823B7b665b7098631Cf1d6071F29Df2761823,1,0,0.0,0.0
0x65Fb9DB5fC926eB22aC5ae86e74242e0df44718c,1,0,1.784044955e-09,0.0
0x3DE667bdEF0F6470FFF96f91F3D45E1e9322F1f1,1,0,0.0,0.0
0xF55565a13439585475ADaab428580D53224b8Ce9,1,0,1.3751e-14,0.0
0x009cc5bdE93209b7a6b7E69DE859a639A05406bc,1,0,1.4375e-14,0.0
0x9bcAF51B1B5712aA53E1344530ca6D4168273bf4,1,2,0.021,0.043
0x008Ca3a9C52e0F0d9Ee94d310D20d67399d44f6C,2,0,0.1,0.0
0xC3ea1E171149226200C9c2E04a191EE350B07D3A,1,2,0.0,0.00039
0x0f0CfFC00233d04459d66ed330bEEE9E6341B34A,1,2,0.0,0.00039
0x1cB14ed0437666F60b3083F4900f259D29DcDd6b,1,1,0.0,0.000195
0x79825d44025f3CBC9b7C17e0809Eb31D266D4a12,1,1,0.0,0.000195
0x0B48477f7D3240D4F9027AcfbDEafd5A60206DcC,2,0,0.0,0.0
0x19B27469edBa628c4c3E3221d3713D387b8589Bc,1,0,0.03381445344861851,0.0
0x7aA8327EC570f39343AB744E198C7c497d496C46,2,0,0.03382895499064668,0.0
0x2C9215d4003030fFb5Ee3c435d8512bdf95B1211,1,0,1.2,0.0
0xBaA67174531f0C031f91a373F6788c7e821AF2C5,22,0,0.318167,0.0
0x11AAcB13AdB438b739bB50c8604E3B3779d89500,0,1,0.0,0.016988
0xC7daEc2A71f3e28edD0576F9bdaA68fe310a65C4,1,0,0.0,0.0
0x500d7Ea63CF2E501dadaA5feeC1FC19FE2Aa72Ac,1,0,0.0,0.0
0x005969bf0EcbF6eDB6C47E5e94693b1C3651Be97,0,1,0.0,0.0
0x50Afd918D3354d1EcDE1D1842CdB147580025BA2,2,3,0.034963426800914105,0.001763149244507555
0x7F7217Fab9e4B2342cb0efE3accC3304e4A26085,0,2,0.0,0.034963426800914105
0x95f97f2317C72B36cC13BB0BDda782fB27C8628C,1,0,0.0,0.0
0xd2868e199563Fd677A27FDFd7482580503E9590B,1,0,0.0,0.0
0xA31231E727Ca53Ff95f0D00a06C645110c4aB647,1,0,0.0,0.0
0x43dEbe92A7A32DCa999593fAd617dBD2e6b080a5,1,0,9.88e-16,0.0
0x74924008541FD568a7Fbd5C9E6eb09dCad8286a7,0,1,0.0,9.88e-16
0x00003f0B7045822689cE3A6118846218A2C22cFd,4,0,0.00103067813589273,0.0
0xB31576aC6ab359948cA2FeFab79Dc926E00D1348,1,1,0.02731606120164203,0.027358061201642025
0x59d32Ed9aC46E22DFAAEC4406cF1A11274054B75,2,1,0.0,0.000294374024272704
0x7E688a7dA5B9A9787CbA640213d3b1aD9C5225b2,2,0,0.0,0.0
0xdce3b5a3041DE2fFba4E2B30Bc5cDF8E73EcCF9A,0,1,0.0,0.0
0x1822e1c1e47D63a5e67a4Fde2146107E5a358E79,1,0,0.185323509404132,0.0
0xd61C597BD95A5b276fb7dFAFA8884e2Ca76b5c1c,3,3,0.103043980334664,0.10313475
0x68563318B381DED12596BBE4ee077c28982d0f6e,0,3,0.0,0.103043980334664
0x86b666Dc70e732cB929f9a29E7b5B4f02e293afc,2,2,0.033987727836047005,0.0340469
0x2df034b1bFf69EA6b4e45ce4E0970aC52Beb1374,0,2,0.0,0.033987727836047005
0x824d0579aBc6800702826cF2eFdd7002F586dbc3,1,1,1.1170203371160994,1.1170515016892504
0xDaf40969B202C3339E623D694e1a2fEa2Df721f3,1,0,0.002163393118026122,0.0
0xF024e7aB83E8Ea6973fBA0c0eb1B3F3d6dC0E155,0,2,0.0,0.03419839986400409
0x29c7037A0B63aF7F0E5E04fd4Dfaee95166795Ce,0,1,0.0,0.03212081
0x833968CFAA67af512F5974EB283b19680E44BDA5,1,0,0.032080445816220646,0.0
0x8295f6ca26996d77811B6E28228415779c770c5A,0,1,0.0,0.032080445816220646
0x99620b9af52B4A356661b867A7B3d409505295D6,1,0,0.004,0.0
0x4E9185F6299497dFbA5EaAA3280456A25BE352b1,0,1,0.0,0.004
0xa3AAAE0b8a6462a5590FB879a871986e0940b487,1,1,0.16502447260430828,0.16531365186639438
0x6abDe0Eb059292ACd51e529c09D1B4266491c129,0,1,0.0,0.16502447260430828
0xFEE17bdE4ae340929BE465EAFD68d5E1f2518B5c,0,1,0.0,0.09647152
0xb131f4A55907B10d1F0A50d8ab8FA09EC342cd74,0,1,0.0,0.0
0x43c2B036A044f4D4dad7aBeAc21f17a4ac825CE0,0,1,0.0,0.00530203
0x098dB9214B367A7eE4F58A230D3aD4edf00cE488,1,0,0.093,0.0
0xb6D863e7b391159C6fD02C48DEfDe24f763DC8E1,0,1,0.0,0.093
0x6E29DEB4540124458c678bD630B6ce11813fEA7b,1,1,0.0,6.385347192e-05
0x147BdE4F997f0d4C7544ED0C55eAcf1E5E6bf9c4,0,1,0.0,3.8922273995218e-05
0xAbeBD2C6c2655F7419df9Ab1CE47C722D7B80335,0,1,0.0,0.0001549603097
0x6CdB7776f6a20B9ed4441b791e9541a6fc04e313,21,1,0.001829088701961,1.067097968334963
0xe1ED90C6dcd8c84b1522EFF275bE01EA0c068c07,0,1,0.0,0.0001549603097
0xBFFf14cDdEf95Fc8Cf535e182cbe3BeCc089604a,0,2,0.0,0.00018454491506
0x39b6aF4f6B69B5BB8626d6aDaF8623A53eD08c52,1,1,0.0,0.000426611619
0x163289Ed7acE202659F4Ee176b16B42d9E4E185f,3,0,7.65e-05,0.0
0x26F5f226cb7089eF69F260563F4a32AC1686c525,0,1,0.0,2.2e-05
0xD1371f1cBe6a60673cdc3E90c2F398eE02465e50,0,1,0.0,2.998e-05
0xC3D3eE796B2a4e0F8bB1CFf9e3e78fd6ee4FDCDc,0,1,0.0,2.452e-05
0x3AEB5831F91d29b3992D659821A7fed7B805a107,5,0,0.0,0.0
0xf977adAd470808A92C2765F6fB37DF211Db4e823,0,5,0.0,0.0
0xbEe584dF29c8223dF7347adA7d4de76175EfcCcF,2,0,0.0,0.0
0xfE47786348B98a7773fa4F954587552C266e5eA0,1,0,0.00802,0.0
0x220d97c9B6490b6b036150e5D4B1Ad694E0fb8a8,0,1,0.0,0.00802
0x65cDf526cBF39aA312d40af2a8Bf8F085007Bb24,2,1,0.5883713327786635,0.587709298972275
0x1f1c9a1B84d3a82D582E1A0b558De0542F365a8E,0,1,0.0,0.587690395103025
0xc0AA8d234Db068Fee7454fb5DC8f696611cBE6D9,5,0,0.0,0.0
0x6810e776880C02933D47DB1b9fc05908e5386b96,0,6,0.0,0.0
0x6b2E6AfC404C2e52546a8E637a75089546330CA3,1,1,0.0,0.0
0xf2FBB1a79647F500f6a4aC66367BC0F8d3E061E8,3,2,0.11937540159073308,0.11949378536647766
0x43D312AA7DED299c26c0e59994661EF452D58B89,0,1,0.0,0.11877540159073308
0xb5d618A4DbD511d42127431037a82930A6eB14Da,3,1,0.00949210095110318,0.0126924418312705
0xD5C4800aD0cF814a75f4dcA774Daa0e726135Ef8,0,1,0.0,0.0
0x1Ce7936E022aBff6867dF51c6c1D7bF14E38c082,2,0,0.0025,0.0
0x420d4F35E37fDAe9ea42931364195286E9F32170,1,0,0.0,0.0
0xb3E584e2e447155DBfeBf14bCaa7c6a26f0c9a08,1,0,0.0,0.0
0x8e891fEDd2e8007B2abe60d88aE1F67B6E4Ce764,1,0,0.0,0.0
0xcDd37Ada79F589c15bD4f8fD2083dc88E34A2af2,10,4,0.00373243,0.1343477846814875
0xD26BdeF897016D3E1152d0f907F91dd9685c377d,0,1,0.0,0.0
0x147AC0b39675769E55a0F0e7fdd3641b47963661,10,6,2.519489880875289,0.14526811877477303
0xcf989db4880aC543eA1736CDECda279F3c308A83,1,1,0.0,7.082781089044e-05
0xbDE1148Eec7B6939f6D6cCF9AaA020f3c0bcC180,2,3,4.8253605714952e-05,0.28132947669188446
0x44D71ad9A9cA4BaaB553b7E9A2C9f268968696C3,1,0,0.0,0.0
0xdAdFe689b7BC29c0cEC4f60a663b6B9e89EdE511,1,0,0.000701528530124455,0.0
0x58A8D4E19664FAEB63164eeD2cec72017D507913,2,3,26.074782517492864,156.72522016
0x73cf03f02E38138b65C4fb640fF63F540284fd62,1,1,0.03708172199778,0.03709768536576
0xEa174fd25af5FE4B81513585A17dfabB6b081eCa,0,1,0.0,0.03708172199778
0x3e38271aF7A71E650A2a4533efF1613Ef4F5a3e0,1,1,0.0,0.000156
0xEBe340A1bFF17CEF1925284e327ba35D3efbdFb8,1,2,0.01382695,0.01182755
0xa49C60B580AB9eEF564Fdba6e2A4181B039ce2bA,0,1,0.0,0.01382695
0xE46C8267cb2349a39e13DF0d9bA8Dd7f2bfbD76c,1,0,0.0,0.0
0x4BFb781f0Da9ef10053f25C5c410dd0a5E52bBb5,1,2,0.149,0.1492002218350707
0xDd9F0b4389aDcc60825f3A60b306BA95503a41df,1,0,0.0,0.0
0x2b852DB04cEE866B47ddd105F86e66210eA8bD17,1,0,0.05,0.0
0x4b9ef8Ac2976cd01d6f83c8e864f4aD27320E47c,0,1,0.0,0.05
0x7EC27DEdEC6E5cB0846FE4ABa26ac04726Fb8eC7,1,0,0.0165,0.0
0x14E1007C913507a7f071c084D7a5db821704641c,0,1,0.0,0.0165
0xA76E31D8471D569EfDd3D95d1b11Ce6710f4533F,3,0,0.0,0.0
0xAEbA8e2307A22B6824a9a7a39f8b016C357Cd1Fe,0,3,0.0,0.0
0xd73a7e8267D8D299D19e576c40FEdfBF0723C007,1,1,0.0,0.026695838954981635
0x417aAF9289834fE9F6A86E8DF9C1A74C3893CA8c,1,0,0.0,0.0
0xCAcd6fd266aF91b8AeD52aCCc382b4e165586E29,0,4,0.0,0.0
0x299D919016D22719317C205DAebC8610E29ca658,2,1,0.0,1e-09
0x9e8740baF26Ab503e4344B9CE706ea03D0003Db9,1,0,0.0,0.0
0xa7C9801cB35Ce6FE673a582F59F9acE0E058bA0d,1,0,0.00139906011478082,0.0
0xf709D95F4bB8ff9D5ca4F470d05B371Fbfd8400A,1,1,0.0,0.000851681712
0x1092BD263a34fE75F6dDbbC3ECcE225d53c7BbE2,2,2,1.812183623221824,1.2797999999999998
0xee4DC24181Eb2F895bB233C22d3402A3715092Ae,1,0,0.0,0.0
0x23DBedab5c112869CEA94f3837110355B3709a37,1,1,0.4353,0.4437141459376626
0xb3dD06A2D5b475D2408dEF7edD9018BCd97301Ca,1,1,0.18055848378303915,0.18057330066076516
0x37eEE7f0472F0740EAf152A3f5e888f7C5f62e51,11,0,0.0,0.0
0xDD91CFE11e4CB00B3A44e9e272d8d216A3aB832B,6,0,0.001052693022019315,0.0
0x51738cacDEf0a4bdAdB9176F828DF17138B77d0d,0,1,0.0,0.00017503996325824
0xbeE898bCA98A5b6De7323EeCA168a775c566B008,5,0,0.000809623018650229,0.0
0x6f1B1a44fa76243Cd9BbE331A32f63fe993F4e50,1,0,0.00273317,0.0
0xB009C4D685c3998565574A3A356Ed07386ef686d,1,1,0.26772024214567,0.133816
0xC0acD4b00dB3FDAad817904008187D303304A15a,0,1,0.0,0.26772024214567
0x55Dc31BD5457f5593af79ff5Cc0eC9FAF58312fF,1,2,0.16686110463216922,0.16689165745295723
0x82c600E907485a9902c441051F8764066f2FED82,0,1,0.0,0.16686110463216922
0xa959B1De430aDC98c1c01Bf17A9E98334a8B15FE,2,0,0.0,0.0
0x31492fdc987d580A905048555394364350353506,1,0,0.10674124321525974,0.0
0x3888d09895ffB129dAD479bF5545f853246dAb69,0,1,0.0,0.10674124321525974
0x31e506cCf0b015114e9b0f1363e97627ca089986,1,1,0.00035,0.000953505132365887
0x3864552C4cc26d62Fb7ee35d4A04848eD77416bf,1,0,20.0,0.0
0x4337012eaf1f862B8dBDC6b62a01782AE01Ef038,5,0,0.0,0.0
0xa61D7c76908C61D05bBa0fff2dA73bF5b705C565,0,1,0.0,1.601982185958092
0x445E5Ab74E55241c4EE28dC9d1973B3962EEb383,1,0,0.0,0.0
0x509508942E94D483123C370E424507093db893Fd,1,0,0.0,0.0
0x25509dE19c8E6b3654c69E134650DC995c3c26f3,2,1,0.000233121505137392,0.00035560219104
0xEf655A8778b9725962C9Ce41c57Ac72FBf3A2BEB,1,0,0.0,0.0
0x811c46be3a44aac1E4AEbF15794323A613Bfa09b,3,1,0.0,0.01106253441601695
0x46D18144A78AFDcf2fDb315CfBe55F69edBb0CCF,3,0,0.12,0.0
0xC3A3c9d99358BEE2c1a78bB108a7e2cAa81992f8,2,1,0.0,0.12
0xe76614A6a1b9e8b5E9626c5116a42C39D5999d03,1,0,0.0,0.0
0x9CDEAE86C8e45d165347756D06194874ef51f6fc,1,0,0.0,0.0
0x80191F6aaaCeDD567488DA2ce7CcC23BD760FDb5,1,0,0.0,0.0
0xE6ACCAF07032d7267a1B22830e6ca5c5620D4428,1,0,0.0,0.0
0xdb103F612620C80B1a3F48975c45a96902f3bCB8,1,0,0.0,0.0
0xAb1386E57B8Ba66D3caa9a1F29d95D835Eec84F6,1,0,0.03,0.0
0x0c18a8716982eD37e2CE72ecD48647537735A420,1,0,0.0,0.0
0x4381e04D2E0d2cDDa83dbe9b4fecE78e224F452D,1,0,0.12768257401733224,0.0
0x83d8ffAD1DD79eC3fD4a3cA896645a51e86bB0Cd,0,1,0.0,0.12768257401733224
0xcB77Fb2F3C59aaee1Ec2D02f63B6B2bB4bD9045C,1,1,0.032791166017,0.03575
0x85bE0d5509691Df637911bf78330b29B085a971B,1,0,0.0,0.0
0x56B0A74634243296694C1C2bA586e6b80Cf040d2,1,0,0.01602,0.0
0xdD5fa16F2FB514721Ca6C511bE1B5308C6A9bbD5,1,0,0.17890237222624622,0.0
0x3d3B5bD07ef77ca5D4F7ada4aBaF06909461CAFe,0,1,0.0,0.17890237222624622
0x14E870f0A7C764Ca71289952006D6bf130058927,4,0,0.0,0.0
0xB8dc8B4A1AEc9AB89ff35828faaC272a0260580b,1,0,0.0,0.0
0x00114A3793fEb2E88c08D37077df4EB52E1e1087,12,0,0.0,0.0
0x52798093b5036B52daA5814f809cA8f9ad95D3c6,1,0,0.27,0.0
0xF4BB1C2941744f5cC9Cb22E01B0448422225D0b6,0,1,0.0,0.27
0x59f7a95ea1c70c15e12E0BA1861f0038bAD52c86,1,0,0.008779589760781449,0.0
0x21b5051912E952B1D8567EAF9026a980A2DBC91a,0,1,0.0,0.008779589760781449
0xC93F656f8CF3E3Bfd42499eaAe7Ee1dBB680d380,2,1,0.01583241,0.02374785310242778
0xf4C6954F0c6e54cA4c0969eAE2D7Bc1C4BeA6d33,0,1,0.0,0.00995229
0x8735d5Dd26Fb7905f0A88E4E7A83c24e23F19B16,1,0,0.03167112151417237,0.0
0x032dFb2c09be44fea96805d2cE4b7823E4B033de,0,1,0.0,0.03167112151417237
0x06DD254fDe4d15Aefd849b32FeFee35EEC9C461c,1,1,1.20927,1.2178987469014986
0x7cDd0a94B40b4C654c6085AbbAce5d0B5bbf5AB4,0,1,0.0,1.20927
0x2bB75d4E5930A20596195E1020923882EFD5A4C0,1,1,0.8,17.881756506634773
0xEf386B31268C4cdb33a57a92A6D0A56ae2dDc799,1,1,3.7999948025214922,0.8
0xd6181fabeE0C6823B28816002a83F5F1598B0c03,3,1,0.011514823403167201,0.010656580183831948
0xB05eC4B6044cC5297bc705E19f4232E6D1E4AD50,0,1,0.0,0.011514823403167201
0xAbE79F9c1212b3D0d992F03AC70Ba2301C758820,2,0,0.001279557441860101,0.0
0x923cc62e3E013A42ee872C5950f39C88F3c167c7,2,0,0.2,0.0
0x51caedbB412737Fd8fB165E2F59d5384c3910380,2,2,3.550307900323734,1.0
0xfe979a463225392e3f6a1D6F6D6898B07bEe5f69,1,0,0.013281703949765,0.0
0x5cFAA48DcEDA3c9D12e74b2f591cD561Fb9Fe000,0,1,0.0,0.013281703949765
0xb24299ae37B8D2C475f88Fe9D9a713b6a9b5Ca2c,1,1,0.0,0.04729096816549139
0x08ac3fAff0a81DFBA6FCD578e3d9ffCAFe092Daf,1,0,0.19,0.0
0x56B591BD974545D29cD4c22dFbA64E4A04847b3c,0,1,0.0,0.19
0x4cc6ddccd64Fb6B1cc5a79bB0ad425E6044f58A1,1,0,0.0118536657677625,0.0
0x2129A6Bc1fdCaaC455B640925e54962Bb9cF32d2,0,1,0.0,0.0118536657677625
0x616442E22Ea1D78CD7028c63FB361FAD0CB4Ce9e,1,1,0.13,0.26601156578970303
0x441eDE372aeE64D8bEC211c7e9dFe4f14ad77874,0,1,0.0,0.13
0xE5Bb0927272Ab745cD914da93181757d504c4Adf,1,0,0.0003,0.0
0x90675cc675eF0e3C2D82Dc5bab4C466A58520fF9,1,0,0.0,0.0
0x6961e0A79523C753B1f41ADC08F5C0ACb07B9854,1,0,0.3114387,0.0
0x3d86564f1072ee7306075a9C83153Fb565693640,0,1,0.0,0.3114387
0x52873cF3ad661E58EeAB785920B535e7CE064842,6,0,0.00015847801172569402,0.0
0xE6bAA323545Bd92A5Db289F5368a5eDeEC059B52,1,0,0.0,0.0
0x5e83BB36DdC6DFcB75836d834d2ACCeEC656639F,2,0,0.0073999999999999995,0.0
0xe89e70bCe31D9F43e2565196f766402356FA8ecF,3,0,0.0,0.0
0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0,4,0.0,0.0
0x1eD4Ae9616E4c4fa5Becd0073f477289980D71df,1,0,0.1481,0.0
0x192f585b93Ef299e0C51cE0A643cB6766ace75b7,1,0,0.0,0.0
0x5Eed3E168c0f772D415d6eD104ECc60dAd586040,2,0,0.0,0.0
0x8Cd7fa84A101dAe39C6975fd94ad1C9DB7aCF189,1,0,0.008009536221136,0.0
0xe2807eb74a9aaB775B5F10b3E909FC85993F398B,1,0,0.055707625393700534,0.0
0x9f563aF8EF0562D97D63B78B556e686653238d28,0,1,0.0,0.0
0x873aB18aF42BE074875CFBdCA98862e78C4A38B0,4,0,0.0,0.0
0x1a44A6bC450d233049D629C27792c5309D9Ca12D,2,0,0.0,0.0
0xB9B6c90772651C57862CDA9D275A6A6C8d5df7ef,5,0,0.0,0.0
0x40aF5bCA72FA168B09A2c0c199656f9c4a6364AE,1,0,0.018267041947438608,0.0
0x669bC704cF104b43c1c86Fac1e474E8Bc97f3395,1,1,0.0,2.6128045559e-05
0xeCfEa68A750c1979F303D5218A37Cb82429E7b4D,1,0,0.0,0.0
0xF7CeBa5e7FD185990f48aE24997e2aa1738d6B9E,2,1,0.0641,0.010518721248089434
0x9617C89AdF671b375AcD5D8354008412D8A5A470,1,1,0.0,2.634193269591e-05
0x85b6b5338b5dE4d41cA502b9f9EE323fD00891d7,1,0,0.0,0.0
0xAc7bd8dA20D5eA4Ab98Dd24B5b037aFb167fdD0b,11,0,0.0,0.0
0xEfab7B3fa13aA6f7BFa6096Ef5eD439B5799774b,15,0,0.0,0.0
0x63daD36e28263337A890bB84B7c2FEC604c0dEb7,0,1,0.0,1e-07
0x8e3435Ad7C1183BC0e34f9Ec34ea3423182E1c67,5,0,0.0,0.0
0x1223334444A7466fBf985B14E1F4EdAf3883bCa6,0,1,0.0,0.0
0xC2Ae7Ce62165B27893aA0316633D06e8d2594e60,1,0,0.708508772804274,0.0
0x131bA14B98f8d65D734C1129521D422Bebb05F1B,0,1,0.0,0.708508772804274
0x4aB88a8Ae07EEb10e62665A59608A9cF340A141d,1,0,0.0,0.0
0xEA4E852287e6fFeDF2384930165521D85749b723,2,0,0.26,0.0
0x2B4E136b04DA79225D75466179Cf73801e6aaE5d,1,0,0.042153879451437,0.0
0x32f37172Fbb392dEaAeCC92E7B8A7842e59eDAE4,1,0,0.000452070615182722,0.0
0x91Dfe529b85963120fAb3A4Ab18C0A0A59072C0E,5,0,0.813,0.0
0x7FA4f923cAAe3A61aD80778B97fa1606E3068629,1,3,0.861601644214,0.861610961290936
0x1293400c26619478b5CbBa31a1AbbE91e824E0B1,1,1,0.0,5.5387641125688e-05
0x871D7BAEa5eA41be6818b198D66759F4E7015674,1,2,0.0,0.06151356310569922
0x6B130820c449A27b35256A3c99942adbD53AAC18,1,0,0.0,0.0
0x4C1746A800D224393fE2470C70A35717eD4eA5F1,0,5,0.0,0.0
0xce7a6C02211ae568b2E5c79Fb8c86aD7be3B227D,1,0,0.0,0.0
0x7f4eEf7B46F66Beccbbe6761B39d81c4AEE1e3fd,4,0,0.0,0.0
0x8C97807f0e87A8EEe1435E89206300Cf8C62E0fd,0,1,0.0,0.0
0x6990E7E90ab50C12111f99b84183D3fE298Bb3e4,10,0,6.00907999,0.0
0x34D3F7905FA5472d9519e2845126c53731cF289D,1,0,0.0,0.0
0x00D2F4ae50192b23d61380eEaFF1CB00220B1ac1,1,0,0.0,0.0
0xFcf8a72A1Ee1967005a10BA93AbA5E54748359a9,1,0,0.0,0.0
0xB99191b82fc841Fc578276CCf0052e5F7DF6E059,1,0,0.0,0.0
0x1ec4a4845bc82739ed7ec7572B5bd6E1319Ca096,1,0,0.0,0.0
0xfE940BFE535013a52e8e2DF9644f95E3C94fa14B,2,0,0.0,0.0
0x437cc33344a0B27A429f795ff6B469C72698B291,0,1,0.0,0.0
0x3d1D8A1d418220fd53C18744d44c182C46f47468,7,0,0.0,0.0
0xd994959B13C0cF294A382740246d84a856055415,0,1,0.0,0.0
0x36B0b227F730B9Af44276cE980f1227dD494196F,0,1,0.0,0.0
0xF74181963b5cc522F4d1430e707D4298F124bED7,1,0,1e-09,0.0
0x2e951331013aa200A3fE439cCAb4E0D28AF4b27c,0,1,0.0,1e-09
0x6e54b8726F583FC973215f87F62E2D0e80c63E89,1,0,1e-09,0.0
0x4fCa39bC900b5496452a05e714fC8cBA16CFB1Ea,0,1,0.0,1e-09
0xA66339e4A84004B28213953B26860FD6aA366031,1,0,1e-09,0.0
0x81dFc7E1D78dAF94D2e16B96aDf49Aa03979622d,0,1,0.0,1e-09
0xdE87c98d03eEd020d2d41456fB6541D017ffBAF6,1,0,1e-09,0.0
0x276fe7Cd5E69F051712B5ba99e89FC0b70BB84eA,0,1,0.0,1e-09
0x85556484f097417160989F3fcF685D4310B289A6,1,0,1e-09,0.0
0xa7377f72DF32b3CE72D623F3efA2c3347464AF65,0,1,0.0,1e-09
0x2C6418886638CF021cF3C1B4CEC988683dC118b9,1,0,1e-09,0.0
0x01cE0cA9a0c677A45204307911c1A7edba202Fe4,0,1,0.0,1e-09
0xaA19bbC9aF30A0Fcc8d9a4122c2B456503Fd8C93,1,0,1e-09,0.0
0x7768b69bF3D33B191AB94663d7122bb03BeA6108,1,0,1e-09,0.0
0x913A458d3b993BecD8dc6c2552eB3ef84C93Dfd8,0,1,0.0,1e-09
0x799aD1368017809CF90e00c0980b6EC889d2de9c,1,0,1e-09,0.0
0x0Ec3807106b97E7E82F74Cb63c5D7938f648B56c,0,1,0.0,1e-09
0x151eEA7A4Ed0a488449913B4bB95e8Ae09697B7b,1,0,1e-09,0.0
0xc792DC1f2B517D53194C4D418D33e47f88CAC5bE,1,1,0.0,3.472855074348e-05
0x04009BC730862953bf06Bf445f24b2f8bBE5C807,2,0,0.0,0.0
0xe1bD7Ca5Df4650DA4724AB118a882eD6bDA001EA,0,1,0.0,0.0
0xc76FC0c6fF79de511577a855874BFC13eFd8Ff89,2,0,0.0,0.0
0x3769BAfb88875bEF2C4d024Fdc73e78210b052a7,0,2,0.0,0.0
0x24369bCE96ED96196694a69f76DE1832c669D422,1,0,0.0012,0.0
0xb68b8c5457540793eCFD1dDc280146A5106F6BBF,1,1,0.0,4.28147266396e-05
0x1e03246a258754e246F98a6a2543aD8Bf385E1E0,1,0,0.0022957370521555,0.0
